trade_date,equity_return,bond_return,roro,sentiment_return,composite_signal,equity_position
20140730,0.002178180593306378,-0.000522265646261344,0.7150263377307274,0.0015471060274776596,0,0.5
20140731,0.008727120610831474,0.017192775016646955,0.7232364471256202,0.006240121089297178,2,1.0
20140801,-0.01025457198228874,0.00417626024167661,0.6818944222708915,-0.007416480207264437,-2,0.3
20140804,0.016416067773200482,0.014649019966210375,0.6942969771370517,0.011194025050166343,2,1.0
20140805,0.003409070452117413,-0.00012934109848550257,0.6936347093732989,0.0023669073097523623,-2,0.3
20140806,0.0008483672713999746,-0.004254923506637698,0.612563846964383,0.0005884569857393399,-2,0.3
20140807,-0.01082227869851532,-0.017470856165501925,0.6676082533141922,-0.0066293366724832405,0,0.5
20140808,0.00541335228012374,0.005169717531175566,0.6681774387984979,0.0036139986603078095,2,1.0
20140811,0.01497113681464679,0.015397931667534115,0.6735379890816754,0.010003375852712595,2,1.0
20140812,0.0017110673521276154,0.001316931939330912,0.7773383973319892,0.0011524688635353411,0,0.5
20140813,0.00025525648426677483,0.0014333253235396803,0.76262397373932,0.00019842066638853286,-2,0.3
20140814,-0.006544693590037565,-0.009980300237510065,0.7686567069193506,-0.0049911402325407035,0,0.5
20140815,0.010635469840528988,0.010376646782496612,0.8327847972333204,0.008175025224161083,2,1.0
20140818,0.011303342594474963,0.004026889683964363,0.8260255985891373,0.009413251870598587,0,0.5
20140819,0.0022569740484453815,0.0012346112713508273,0.8211920435639923,0.0018643183393672448,-2,0.3
20140820,-0.0028953614461645905,0.0019620496995567116,0.80919488016687,-0.002377647782832296,-2,0.3
20140821,-0.0010716363981773669,-0.006132639296243858,0.8126400271474042,-0.0008671626868055906,2,1.0
20140822,0.006654649700980397,0.0016461743581042132,0.8069520032803965,0.0054078347136611755,0,0.5
20140825,-0.00831268287339415,-0.007190592168575649,0.7711941718589261,-0.0067079360973200525,-2,0.3
20140826,-0.013871489335355869,-0.010365332903229163,0.820906786537423,-0.010697611730429695,0,0.5
20140827,0.003516303657766673,-0.0015604956109837032,0.8158623418219303,0.002886557536187026,0,0.5
20140828,-0.007851875820595045,-0.003642327928682576,0.8225795250720587,-0.006406049794685663,0,0.5
20140829,0.0116014608125381,0.011810786769856252,0.9130798537458293,0.00954312412531969,2,1.0
20140901,0.013001879900642277,0.007322561487927537,0.8984528688118967,0.011871754598099289,0,0.5
20140902,0.014024512841224523,0.01335533222495644,0.9103463217663208,0.012600363795887456,2,1.0
20140903,0.008619549030643991,0.007465286927192727,0.9166961404247246,0.007846774755331213,0,0.5
20140904,0.008526099167571077,0.003181625382109088,0.9091887661190926,0.007815842199790864,-2,0.3
20140905,0.006372710798007275,0.008836386371491534,0.9040592900380261,0.005793997067274052,-2,0.3
20140909,0.0022384065879535453,-8.246194296335219e-05,0.8935373688570797,0.0020236522707217227,-2,0.3
20140910,0.000821353803316216,0.00021628915819982275,0.8939925232474808,0.000733910316315927,0,0.5
20140911,-0.002479409909155572,-0.008976779103641142,0.8875297209137791,-0.002216573920850797,-2,0.3
20140912,0.009298502973109524,0.0027482706874226714,0.8711231123216965,0.008252697748639841,0,0.5
20140915,0.004886547338081637,0.0016742779280831677,0.8655185905028341,0.004256784325656977,-2,0.3
20140916,-0.02719390065532662,-0.025518283289714727,0.9306725005868333,-0.02353682656547239,0,0.5
20140917,0.006140210274364288,0.00766578307446264,0.9284098124630518,0.005714524850171578,0,0.5
20140918,0.0054988206976763765,0.007755997575489948,0.9350186265510879,0.005105159092697672,0,0.5
20140919,0.00915294643179465,0.007597758382550612,0.9403862101479372,0.008558175401552315,2,1.0
20140922,-0.013752411709226697,-0.018000483708081494,0.9472589197892803,-0.012932578327633809,0,0.5
20140923,0.011574557558950205,0.009043908042729143,0.9480827986051898,0.01096410289033002,2,1.0
20140924,0.01552309673634411,0.01370062632768132,0.9515845419673886,0.014717180996812214,2,1.0
20140925,-0.0005241948741582236,-0.0033596799863034876,0.954567384179483,-0.0004988157392275061,0,0.5
20140926,0.002183105786718209,0.004375189385935396,0.9575140523677623,0.002083921580214693,2,1.0
20140929,0.007547628882046742,0.005731230615807048,0.9571800746163782,0.00722696071661654,0,0.5
20140930,0.004519514154829762,0.00234663970983906,0.9601856038268435,0.00432598889594973,0,0.5
20141008,0.01275635105139672,0.013598045834343653,0.95867054294461,0.01224846463691255,0,0.5
20141009,0.0025944937786996913,-0.00023374134702702776,0.9576861254314613,0.002487264759492446,-2,0.3
20141010,-0.004761176676303047,-0.01073126951391945,0.9592934221839762,-0.004559712843623308,0,0.5
20141013,-0.002425340359179573,-0.013397436318855593,0.9467116112193872,-0.0023266130531182866,0,0.5
20141014,-0.0027267685291187393,-0.003189898393107904,0.9459534534544735,-0.00258146342762432,-2,0.3
20141015,0.005053017075054456,0.004632184020344932,0.9464908836350158,0.004779918952512185,2,1.0
20141016,-0.0110281182110058,-0.011290509154600725,0.9513442011015679,-0.01043801335036629,0,0.5
20141017,-0.006744815323293851,0.0026327732557036576,0.928085405323388,-0.006416640945316602,0,0.5
20141020,0.010568064146571299,0.0054136740577530595,0.9266426873738693,0.009808066096954188,0,0.5
20141021,-0.008527561828345298,-0.007377765057066887,0.8961147877141767,-0.007902002809364714,-2,0.3
20141022,-0.00921606068101083,-0.012296497646087201,0.9049774160828524,-0.00825864826072499,0,0.5
20141023,-0.012742431708629098,-0.014638209011513137,0.9165162612759772,-0.011531612922287368,0,0.5
20141024,-0.00012667027306356715,0.00013360498498982132,0.911261886989287,-0.00011609536508302768,0,0.5
20141027,0.0008874027429557896,0.0012607507526234407,0.8956749093061154,0.000808656298065362,0,0.5
20141028,0.023148415141562184,0.008985251722944287,0.8594593018909847,0.020733454632499017,0,0.5
20141029,0.013920954447319445,0.005947054015230435,0.8412198489077257,0.01196449379094937,-2,0.3
20141030,0.003168678772482114,-0.000526667947452375,0.8405641649554468,0.002665555478224522,-2,0.3
20141031,0.005337385577001474,0.0014167001422107361,0.8485917460894384,0.00448641505057749,2,1.0
20141103,0.00626837377988243,-0.0005519787541304888,0.8413433977900768,0.0053192902510116845,0,0.5
20141104,-0.0033953459951738263,-0.014320161366498496,0.823851464476149,-0.002856651936252477,-2,0.3
20141105,-0.0023013539714135667,-0.005649220051893389,0.8101661121902932,-0.0018959738396270684,0,0.5
20141106,0.0054969474317880795,0.0033295553918883947,0.8127783199694016,0.004453440529726165,2,1.0
20141107,-0.005632482018321283,-0.008320102137330698,0.8158668289615526,-0.004577959272109037,0,0.5
20141110,0.014185231673823684,0.025462448343821276,0.8101879948140523,0.011573259983807507,0,0.5
20141111,-0.019285471922262043,-0.0081038582074896,0.7908036981640758,-0.015624857825740192,-2,0.3
20141112,0.01503455431244427,0.012819526216567123,0.8088046706370154,0.011889381150529583,2,1.0
20141113,-0.010673286040910779,-0.0014391299716858263,0.7769530615819893,-0.008632603600933497,-2,0.3
20141114,-0.0009296535607534739,0.011499752097615445,0.7591984987944899,-0.0007222971802380094,0,0.5
20141117,0.00489313308224526,0.00060403668943243,0.7539526048649507,0.0037148592904422567,0,0.5
20141118,-0.0018319283510299655,-0.008560917581515115,0.7426742418879342,-0.0013811871521849965,-2,0.3
20141119,0.0035760602674806408,-0.001992681957745157,0.7207360285391292,0.002655847848096748,0,0.5
20141120,-0.0006414478297444015,-0.006779278790901344,0.6807551731705707,-0.0004623145613250235,-2,0.3
20141121,0.013569491083003538,0.00847273054355524,0.6946192757723523,0.009237501252046587,2,1.0
20141124,0.016921564069243056,0.006902773371093129,0.6990165375891506,0.01175404457871307,2,1.0
20141125,0.014750685887831017,0.01230152566782472,0.7199227836373072,0.010310973376376783,0,0.5
20141126,0.01031350094090766,0.005350498425519268,0.7225250383771513,0.00742492430642423,0,0.5
20141127,0.0086884536169477,0.00233415239643997,0.7193717119382448,0.006277625283023236,-2,0.3
20141128,0.010288389194039627,-0.0013516033597191779,0.6981832383066394,0.0074011761476032245,0,0.5
20141201,-0.004653391101487936,0.019165693858799182,0.5633551414473092,-0.003248919668344147,-2,0.3
20141202,0.023554949771599998,0.008697148932835796,0.5465137229664231,0.013269802060363982,0,0.5
20141203,0.01182428702114069,0.018675326164130368,0.5429231449609294,0.0064621351213471545,-2,0.3
20141204,0.030062679876298404,0.022408124031227716,0.6183577315072236,0.016321724704393574,2,1.0
20141205,-0.007534948521391083,-0.025982654050991316,0.6198871083707052,-0.004659293674711099,0,0.5
20141208,0.020125893848554954,0.010469095251540494,0.6241254291633221,0.012475782141156494,2,1.0
20141209,-0.04536692318904867,-0.01796254638441863,0.670691547870897,-0.028314650405184473,0,0.5
20141210,0.03511992282149512,0.03978897769859402,0.7241149948319142,0.023554635398255003,2,1.0
20141211,0.001598165703969534,-0.0005316106720685276,0.725410964157644,0.0011572557504704417,0,0.5
20141212,0.007938357947157026,0.005239652686776175,0.7459024504264602,0.005758571892275674,2,1.0
20141215,0.012386966219838591,0.012845396709579404,0.7461537441519028,0.009239468456727391,2,1.0
20141216,0.01167363792527809,-0.010878102891421548,0.7036544797874512,0.008710328645819899,-2,0.3
20141217,0.002317063047779122,-0.01736725253298088,0.6887340083204344,0.0016304117935197443,-2,0.3
20141218,-0.002964189262663397,0.004383212971734052,0.6748639952294956,-0.0020415379522945544,-2,0.3
20141219,-0.002296274915543517,-0.0028529476246706986,0.6788217964365462,-0.0015496732636489704,2,1.0
20141222,-0.022982909661041384,0.0066976781319114664,0.6175476653555158,-0.015601300023446965,-2,0.3
20141223,-0.018187330027709003,-0.0034030314626600777,0.6148666616478602,-0.011231543197661963,0,0.5
20141224,-0.003299896332075114,-0.0029791955240543455,0.6181974467330458,-0.002028996241487044,2,1.0
20141225,0.02175104916784132,0.008711866876124352,0.6206990620710194,0.013446443059324444,2,1.0
20141226,0.017471083266689114,0.006396814434765252,0.6275704354616897,0.010844284996998615,0,0.5
20141229,-0.009429075208852056,-0.001083070391463714,0.6758198501572404,-0.005917408834820307,0,0.5
20141230,-0.009234185237691428,-0.00932406720287049,0.6846268048415003,-0.006240645683660823,0,0.5
20141231,0.014763454014850796,0.010382057902254216,0.6888207712785279,0.010107456350611721,2,1.0
20150105,0.017105317579917845,0.04187565360015011,0.63875205364138,0.011782498048363172,0,0.5
20150106,0.010066820603273408,0.007581646339281267,0.6498078283930108,0.006430202333980245,0,0.5
20150107,-8.046776749709439e-05,-0.009626479402062738,0.6402875593362101,-5.22885852529206e-05,-2,0.3
20150108,-0.011814833718221729,-0.0004797449203610693,0.5915474672131604,-0.007564891045403351,-2,0.3
20150109,-0.004689200181199671,-0.011721933875123325,0.43728838448399215,-0.0027738844904441583,0,0.5
20150112,-0.010035900474137716,-0.007890550419859088,0.457050523753837,-0.004388582705177812,0,0.5
20150113,0.008712442175790813,0.0009616057468500028,0.4477110462873699,0.00398202625962021,0,0.5
20150114,-0.003909019263259317,-0.013000107235357716,0.42668519709223696,-0.0017501111043113126,-2,0.3
20150115,0.01691004246935157,0.009364633609736828,0.5093380351853976,0.007215264803873372,2,1.0
20150116,0.011065457948363222,0.008838285735870643,0.5634026437746575,0.005636058609845964,0,0.5
20150119,-0.049931066885017306,-0.047352816680494514,0.7616053044215879,-0.028131295089508006,0,0.5
20150120,0.02472658186775556,0.025246400652381595,0.7868873787031121,0.01883189591069729,2,1.0
20150121,0.03266237429835728,0.025058100240192838,0.8650616841532957,0.025701610093854257,2,1.0
20150122,0.01059614166517131,0.00405033778406283,0.878518553890642,0.0091663161544,0,0.5
20150123,-0.004489909203031439,-0.008031052190483057,0.879679891689012,-0.003944468540147465,0,0.5
20150126,0.015882705821099408,0.019276558558764867,0.8889267959343705,0.013971696936433166,2,1.0
20150127,-0.0007272191129728545,-0.0012192981562869631,0.8958627295442477,-0.0006464445560371945,0,0.5
20150128,-0.008995590771570972,-0.0101528307346761,0.9043993403219884,-0.008058814502482615,0,0.5
20150129,-0.009267805122671335,-0.011245189916137543,0.9050131614956902,-0.0083817968391767,0,0.5
20150130,-0.01272555723775648,-0.0016485592226632706,0.8938648822365032,-0.011516796787536355,-2,0.3
20150202,-0.01252626321670891,-0.012953835780588285,0.941076299126559,-0.011196786795066952,2,1.0
20150203,0.021522216879157563,0.010385334108582445,0.9381026016346782,0.02025404820963676,0,0.5
20150204,-0.0052804552382993974,-0.007719326643424562,0.943646306959445,-0.004953608796864129,0,0.5
20150205,-0.0050623090936539605,-0.010439336619954886,0.9574872294553494,-0.004777029280913775,2,1.0
20150206,-0.01765025717453267,-0.011803217036346347,0.9570694603899731,-0.016899895841217687,-2,0.3
20150209,0.0010632804498294512,0.01134971455646272,0.9435679875014786,0.0010176332463614807,0,0.5
20150210,0.015373944691655761,0.008223395126390365,0.9457392591387442,0.014506362052664666,2,1.0
20150211,0.010829701383903712,0.011427684562688611,0.9513705883802999,0.010242073763506929,0,0.5
20150212,0.005660774957241599,0.008383210331507573,0.951387730946434,0.0053854948017594065,0,0.5
20150213,0.012270375921107912,0.008923577799070381,0.9512720027677324,0.011673885105442617,0,0.5
20150216,0.015236906018497032,0.009402014242361867,0.9127376002303196,0.014494442104199387,0,0.5
20150217,0.007193536143857093,-0.0007701645672794077,0.8949414382724813,0.00656581091711419,-2,0.3
20150225,-0.007284108581321835,-0.003679681052354611,0.8605076261294556,-0.006518850610301086,-2,0.3
20150226,0.015484201379938223,0.013303024788740014,0.8734472586638791,0.013324273371961081,2,1.0
20150227,0.007775124373822662,0.0066746840645091066,0.8747030553643423,0.006791161070086113,0,0.5
20150302,0.016284404549184117,0.007100733913033341,0.8680686519713288,0.014244018413960342,0,0.5
20150303,-0.01539315389800383,-0.014346690659309269,0.8823260486778672,-0.01336231435382739,0,0.5
20150304,0.012119441330947889,0.022518257514761997,0.8516370015623262,0.010693298781718484,0,0.5
20150305,-0.002192389494207192,0.0035715966485181383,0.8366714240587058,-0.001867120015103358,-2,0.3
20150306,-0.010098499964927343,-0.005991155252030533,0.8561072540346638,-0.00844912634651255,0,0.5
20150309,0.01617283681640802,0.02122181644723886,0.8434611113979876,0.013845682916845785,0,0.5
20150310,0.005339599204425838,0.004414462429661148,0.8558199094730198,0.004503744279384827,0,0.5
20150311,0.0005628804093599227,-0.003151111242971183,0.8484068185957708,0.00048172426098254536,-2,0.3
20150312,0.0062459390634787,0.0005264656129093659,0.8379345668817694,0.005299097289989013,0,0.5
20150313,0.012429159493078323,0.008299746171291256,0.8004098063974001,0.010414822376537018,0,0.5
20150316,0.028768408459402428,0.026904659196263392,0.873447510022767,0.023026516245351625,2,1.0
20150317,0.012628384519668079,0.010902948255188782,0.882209984633634,0.01103023101431414,0,0.5
20150318,0.02170033811062211,0.017037539342998675,0.8877456578356536,0.01914425495111659,2,1.0
20150319,0.0032074472229216,-0.005323998342676495,0.8822097982222489,0.002847397344885676,-2,0.3
20150320,0.013099428410597524,0.003417472836299451,0.8685046694958921,0.011556444094940036,0,0.5
20150323,0.024732077893260374,0.018711254039278202,0.8789293247388869,0.02147992513663276,2,1.0
