date,equity_return,bond_return,roro,sentiment_return,composite_signal,equity_position,nav,benchmark_nav
2015-02-02,-0.003752629334048907,0.00013376410234396192,0.36924133258585606,-0.001385625856004992,1,0.8,1.015102071361623,1.0065871333032193
2015-02-03,0.014645662933095771,-0.0006123740931067283,0.3795672526631762,0.00540778409801956,2,1.0,1.0268712211434305,1.0136499972953497
2015-02-04,-0.0021791628254364953,-0.00017219136226259132,0.3929571941067255,-0.0008271388467566552,0,0.5,1.0246335015518042,1.0124582722123487
2015-02-05,0.000906374018148387,0.00015546129485493305,0.39091498910803024,0.0003561661909828285,0,0.5,1.0251774975692212,1.0129958041855374
2015-02-06,-0.01066456493014449,-0.0004754967887111514,0.39607031899824324,-0.004168938283509315,0,0.5,1.0194672272713696,1.0073533862957529
2015-02-09,-0.002088264010945723,0.000287849009172836,0.401349446863462,-0.0008270993929678234,2,1.0,1.018549495226472,1.006446559221366
2015-02-10,0.010723885161506963,-0.00020031934495940248,0.41011384938580675,0.004304025377798107,2,1.0,1.0294723030445916,1.0117422625247678
2015-02-11,0.003592941340082201,-4.584687489663838e-05,0.4092681126666238,0.0014735150035985103,-2,0.3,1.0331711366406702,1.0135366352145658
2015-02-12,0.006606601190427552,-0.0002008533061146985,0.3954784141175655,0.002703871200347354,0,0.5,1.0350736004520402,1.0167828652929154
2015-02-13,0.01024232681038334,0.001026139092254469,0.3886168126913204,0.0040506191638442265,0,0.5,1.0409054462387473,1.022511656816885
2015-02-16,0.009505655147816428,9.325138763103304e-05,0.36839269705008865,0.0036940574060872625,-2,0.3,1.0459012232840894,1.0274191537294806
2015-02-17,0.004525133337953902,-0.0004288554644779502,0.34896416103919914,0.001667026074880108,-2,0.3,1.0470070977137595,1.0295234509025843
2015-02-25,-0.003477488042375368,0.00019843061793456176,0.3311236721756858,-0.0012135186972313673,-2,0.3,1.0460602421007519,1.0278355176449254
2015-02-26,0.009328667604852112,0.0004692332899977052,0.3144739149098471,0.0030889426738249905,0,0.5,1.0493313389909702,1.032870832913971
2015-02-27,0.0021167238304029418,0.00018568414059498526,0.3043352917875244,0.0006656544297297803,-2,0.3,1.0505393334105257,1.0340598779333274
2015-03-02,0.010676332772215136,4.217585880587974e-05,0.3177482684092837,0.0032491848494528024,2,1.0,1.0539351208436805,1.039601667796638
2015-03-03,-0.010822712671511567,-5.0551847794644394e-05,0.31890090779465696,-0.0034388982108640134,0,0.5,1.0425286838563745,1.0339497358323055
2015-03-04,0.002788328197373735,-0.0006392609951837137,0.3379304209197461,0.0008892003933719235,2,1.0,1.0436489159572837,1.0350607495653008
2015-03-05,-0.0033352753933677814,-0.00025992210419735435,0.3228120634700788,-0.0011270910175640461,-2,0.3,1.0401680594085765,1.0332001256569683
2015-03-06,-0.008511849956505876,-0.00013031938547989377,0.3357749151850327,-0.0027477278484073623,0,0.5,1.0374170452295972,1.028735580431924
2015-03-09,0.00853811057061915,0.0006285611131094579,0.36368407343622594,0.0028668833526900766,2,1.0,1.042171875955959,1.0334506210895187
2015-03-10,-0.0038835647408986262,0.0002718091447842307,0.38719148924445734,-0.0014123906444233137,0,0.5,1.0381245340045404,1.0315843355575047
2015-03-11,-0.0020843505092543457,-0.0007815200776813669,0.38595478396399074,-0.0008070427777856332,0,0.5,1.0366369687207504,1.0301061419548958
2015-03-12,0.006658573397974349,0.00026204198469739754,0.40125818913361877,0.0025699082573235658,2,1.0,1.040224051596738,1.0336706261607949
2015-03-13,0.005170499872431969,-9.254114020815827e-05,0.4067353480431808,0.002074705415727659,0,0.5,1.0456025299228198,1.036295094551973
2015-03-16,0.018883473431999448,-0.0002384610001529794,0.3686099757252675,0.007680576138628453,0,0.5,1.0553501660074103,1.0459559620124645
2015-03-17,0.005598327012775045,0.00040583814442043394,0.3922790610770998,0.0020635991842811187,0,0.5,1.0585184143551012,1.0490960081840026
2015-03-18,0.015805714681454225,0.0006154997612479755,0.39735357950613265,0.0062002509148933954,2,1.0,1.0672094932919383,1.0577097234446888
2015-03-19,0.004849573336450197,0.0005656400595580993,0.45187241486172414,0.0019269953243159844,0,0.5,1.0723850039950134,1.0605735853764318
2015-03-20,0.007571777253817941,-0.0003196087616113193,0.4379915494234075,0.003421477272477787,0,0.5,1.0762735623637572,1.0644193145461986
2015-03-23,0.012986875250764515,-5.4606187925607285e-05,0.4124521409298701,0.005688141613250854,0,0.5,1.0832328920106111,1.0713019930318957
2015-03-24,0.0006933710338361126,0.00026563171570178197,0.4080698549556197,0.00028598236736446204,-2,0.3,1.083752303671525,1.0718156838103472
2015-03-25,-0.001772446089198923,0.0005877725635611796,0.41502011396906696,-0.0007232818185360599,0,0.5,1.0836219358206902,1.0711808079778604
2015-03-26,-0.005268265021743546,-0.000139587118922645,0.39760616913145863,-0.0021864359497432554,-2,0.3,1.08069190221804,1.0682844142651287
2015-03-27,0.005131705270095488,7.170511668091442e-06,0.38650983872686767,0.0020403976735543844,0,0.5,1.0823610642967547,1.07102930471738
2015-03-30,0.0143211612278209,-0.0004531674870030141,0.38549060119104034,0.005535269716546526,0,0.5,1.089866152529241,1.0784558185644066
2015-03-31,-0.002312597573880429,-0.0004981033120403354,0.35608893507102846,-0.0008914846290681078,-2,0.3,1.0883345086490164,1.076940210202074
2015-04-01,0.011765400535603016,0.0005062629111970991,0.3604270543465313,0.004189528947406986,2,1.0,1.0925616044500022,1.083548134108037
2015-04-02,0.008967990272921,0.0007781200142854115,0.3884629445409869,0.0032323063174772614,0,0.5,1.1023596862912768,1.088828323916294
2015-04-03,0.010211445508909511,6.399493920983309e-05,0.3771677497064938,0.003966768190410825,0,0.5,1.1080233019457235,1.0944224192166077
2015-04-07,0.011667798180035924,0.00028081801252381706,0.32693761688966233,0.004400717183593673,0,0.5,1.1146429745294046,1.1009608359364838
2015-04-08,0.009195293701266122,-0.00022255987730256213,0.326758919124555,0.0030062874092924683,-2,0.3,1.1196436718890062,1.1059001502022168
2015-04-09,0.0036671589705732643,0.00028069780275420697,0.31156169168385783,0.0011982769014824356,-2,0.3,1.121095442352567,1.1080831179015167
2015-04-10,0.015214680929616253,0.0008690182832329846,0.3260168185555758,0.00474031172886137,2,1.0,1.126894551892337,1.1169941556870986
2015-04-13,0.01601651214720179,8.208698044502424e-05,0.3346224487019969,0.005221652334587461,2,1.0,1.144943472171336,1.1259851762572641
2015-04-14,-0.0027426623116809656,0.0008823218279070032,0.3340199936252734,-0.0009177563786973642,-2,0.3,1.1418032788612067,1.1249378183535037
2015-04-15,-0.011127743991037303,-0.0012098725520448721,0.33188230861769763,-0.0037168889769499543,-2,0.3,1.137024564975768,1.1179982926346752
2015-04-16,0.011171888811328592,0.000510951252187612,0.292967629364348,0.003707752250323959,0,0.5,1.1412420534681353,1.1245289902567426
2015-04-17,0.0011630722544456185,0.0001435235341190856,0.2964904622692939,0.0003407425211643806,0,0.5,1.1419876244985325,1.1252636426781368
2015-04-20,-0.011931330775363236,-4.950367523293374e-05,0.29286739015675173,-0.0035375257770752983,-2,0.3,1.1351466421616592,1.118522843970036
2015-04-21,0.022345788996317006,0.00014588038826775115,0.3075273996039321,0.006544352904344822,2,1.0,1.1428722833083753,1.131101566972876
2015-04-22,0.015615720139710243,-0.0008937844573004463,0.3107553522157835,0.004802261807507842,0,0.5,1.1607190570399506,1.1394275692324998
2015-04-23,0.002671666704619241,-9.83594391875596e-06,0.288964663625418,0.0008302347277971339,-2,0.3,1.1622638758852306,1.1409440509091864
2015-04-24,0.0017119481850516594,0.00027855628575587324,0.30435233143610263,0.0004946925314375976,0,0.5,1.1630874256809267,1.1420795780263244
2015-04-27,0.008859125780566648,0.0008389470223707581,0.3055753206841639,0.002696295585801142,2,1.0,1.168727278946144,1.147617563473548
2015-04-28,-0.011145352638569445,-0.00015913510913682368,0.3197792018766406,-0.00340574470666895,0,0.5,1.1557014012839735,1.1411309491308783
2015-04-29,0.006673403639477937,-0.0003042468014465938,0.335955402882677,0.0021340156896329236,2,1.0,1.1593818230253286,1.1447649701247513
2015-04-30,-0.005137189408078557,-0.00015087852179226826,0.34596158419897705,-0.0017258665372756527,0,0.5,1.1534258590041642,1.1417381726618732
2015-05-04,0.0047678953965411275,0.00026437555482984224,0.328775375076265,0.0016495086446823783,0,0.5,1.1563280347265776,1.1446109405820521
2015-05-05,-0.0230539057427349,-0.00016488010188351942,0.3324149939980834,-0.007579556507540526,0,0.5,1.1429037682243552,1.1313227024296613
2015-05-06,-0.005285418793012017,0.00035663371655667806,0.337874911230739,-0.0017569524563564468,2,1.0,1.1400872047060309,1.128534679203466
2015-05-07,-0.010812462091596614,0.0001485387746740202,0.3445002986148157,-0.003653259669383936,0,0.5,1.1277600550240325,1.1225173755637092
2015-05-08,0.02264781308961364,0.0005843224952664447,0.3538902314261415,0.0078021783723444295,2,1.0,1.1408601922767976,1.135556613496449
2015-05-11,0.01973685375542146,-0.0002510265469386762,0.3828757090356448,0.00698467974313001,0,0.5,1.1633771830471467,1.1466202434744697
2015-05-12,0.005917313541373245,-6.38310732988841e-05,0.3662345246418734,0.0022655956177395032,-2,0.3,1.166782087019509,1.1499761042208283
2015-05-13,-0.0009241272713372828,-9.605407656607881e-05,0.36063556538431435,-0.0003384473119268013,-2,0.3,1.1663801585524665,1.149389512134798
2015-05-14,0.004144466929824536,-0.0006317574740660592,0.3708927441225766,0.001494642174453865,2,1.0,1.1673145571829462,1.1514082478386105
2015-05-15,0.0006640567443504108,0.00024806013853228805,0.3569428788987624,0.0002462938281652282,-2,0.3,1.1680897202874219,1.1519333572895825
2015-05-18,0.003988137113099227,0.00023052763608994467,0.3376183499949236,0.0014235371425926375,0,0.5,1.1696757647502654,1.154363167613489
2015-05-19,0.015429534948554036,0.00010255672832123045,0.3381805681653913,0.005209294130519822,2,1.0,1.1787595203554255,1.1633280048873793
2015-05-20,0.006559079025877365,-1.7293566687573452e-05,0.3411509190698139,0.002218153071612909,0,0.5,1.186491097201942,1.1671331260006994
2015-05-21,0.014079090378251974,-0.000607685371025207,0.3154902012183617,0.004803094622207634,0,0.5,1.19448294825588,1.1749945875195524
2015-05-22,0.01165677165545026,-0.00011032266138267953,0.31559240486773793,0.0036775972351344977,0,0.5,1.2013789664740402,1.1817780950561025
2015-05-25,0.015182746596952568,-7.135725826338473e-05,0.31420954017905856,0.004791559511029725,0,0.5,1.2104562191268908,1.1907072495092663
2015-05-26,0.01465562472824701,-0.0003011386346108095,0.3226309171043705,0.004604937106899333,0,0.5,1.219143957609097,1.1992532448366025
2015-05-27,0.004027103069198762,1.9357144166995437e-05,0.32786053884138655,0.0012992679564894217,0,0.5,1.2216105663685124,1.201679610107093
2015-05-28,-0.036767370070966116,0.0003020254284072692,0.3248253913510475,-0.012054569763247619,-2,0.3,1.1993373412077026,1.1797697795408475
2015-05-29,0.0026641675045367685,0.001043092950605265,0.36646054252580135,0.0008653892522858995,2,1.0,1.2011716261073375,1.1819566364657794
2015-06-01,0.027048513987721984,0.00018728890641591948,0.3727996562904337,0.009912213110457325,2,1.0,1.2336615336377565,1.1980524054558794
2015-06-02,0.013439705250162956,0.0002287751953613822,0.3743023014153398,0.005010317497905487,0,0.5,1.2502415810283118,1.206240183394223
2015-06-03,0.003080728426006374,6.27770421169164e-05,0.3505868210969043,0.0011531237398898432,-2,0.3,1.2522066516515307,1.2081360947004078
2015-06-04,-0.0020119632647782743,-0.0008593856076495207,0.3427751764308621,-0.0007053678051623643,-2,0.3,1.250697543654658,1.206401604593779
2015-06-05,0.002519768005468187,8.674306227539157e-05,0.3477054311901221,0.0008637139226391993,2,1.0,1.2517189264856052,1.2079738541610379
2015-06-08,-0.0018867888472329924,0.00013011510497051322,0.3581945190749339,-0.000656046729691861,0,0.5,1.2493571971752417,1.2069128461855656
2015-06-09,-0.004710742513518662,0.0013316210562426432,0.3352393590822795,-0.0016873621491156623,-2,0.3,1.2472463323188532,1.2048736936377618
2015-06-10,0.006184511138201121,3.8195176094387345e-06,0.36400353009998526,0.0020732915502077627,2,1.0,1.2495637496846759,1.208601772045121
2015-06-11,0.007613000746462789,0.00025077367116680625,0.3805802848150334,0.002771159146366278,2,1.0,1.2590766794437782,1.213353857893176
2015-06-12,0.007179273603952763,8.264411514737834e-05,0.3926207650332307,0.002732289992957394,0,0.5,1.2681159354138614,1.2177594958332623
2015-06-15,-0.015251431708770233,-0.00048433901880976605,0.4117962386941671,-0.005988028785349441,0,0.5,1.2581385446060298,1.2081783037193794
2015-06-16,-0.01917892197157789,0.0006714114072575103,0.40202129986084256,-0.007897807930104694,-2,0.3,1.2464960384031925,1.1969981173595448
2015-06-17,0.01130039453250764,0.0004759665163433871,0.40244534432198714,0.00454299929889908,2,1.0,1.251137110772266,1.2040462583619553
2015-06-18,-0.015976806923838793,0.0004955159735215235,0.3991302407034398,-0.006429791563630212,-2,0.3,1.231147934718208,1.1947261631402841
2015-06-19,-0.03163379973155375,-0.0003546937273973695,0.44433296458611404,-0.012626006101219459,0,0.5,1.2191584922412104,1.1756174181128587
2015-06-23,0.011023231001782263,-0.0006009255313961404,0.40608944052099555,0.004897984910339472,0,0.5,1.225511713352687,1.181743740036798
2015-06-24,0.008845853440158702,0.0003934285469001351,0.391712335782874,0.003592207674444771,-2,0.3,1.2311731375017416,1.1872029718621189
2015-06-25,-0.022269470309380993,0.0011952278129049893,0.3434546686494793,-0.00872322623153499,-2,0.3,1.2239779380758615,1.1746932702013393
2015-06-26,-0.045106157136140024,-0.0003952681625653442,0.3503109848217377,-0.015491920253244319,0,0.5,1.2070765960566334,1.1479681611598602
2015-06-29,-0.03806007844591651,-0.000183148864801386,0.33400046215843227,-0.013332863562781605,0,0.5,1.1839953437344128,1.1260171574935085
2015-06-30,0.031458317386284074,0.0001498256825438206,0.3632811194508066,0.010507092545745526,2,1.0,1.2027072908432044,1.1438128131995133
2015-07-01,-0.022266464550388554,-0.00015173782705809962,0.38606713018405553,-0.008088986168076856,0,0.5,1.1759272515871504,1.1309916996354017
2015-07-02,-0.025393801572008823,-0.0006753317155330663,0.36904388692010365,-0.009803712097368805,-2,0.3,1.1605995494581114,1.1162497129529523
2015-07-03,-0.03181357175669938,0.00013428148740301366,0.36640278291746553,-0.01174060417790397,-2,0.3,1.149631797267514,1.0985687136181246
2015-07-06,-0.014960313680114898,-0.0004311518568630524,0.3737985459893498,-0.005481500565712329,2,1.0,1.1441251754575166,1.0901144223702968
2015-07-07,-0.020285642871186393,0.0003367962153175908,0.3636504071100771,-0.007582743809708693,-2,0.3,1.120915860748252,1.0792411596456888
2015-07-08,-0.04296685452329095,-0.0003597121171169016,0.3629652580345911,-0.015624914139634212,-2,0.3,1.1061849472196001,1.0558612526334588
2015-07-09,0.03314769777666876,0.0008749672025087698,0.38224528043934985,0.01203146267676122,2,1.0,1.117862705398369,1.0738228594648802
2015-07-10,0.030193813248774293,-0.00029162664616811854,0.42927502342757046,0.011541442612811087,0,0.5,1.151615243162937,1.0898776852258116
2015-07-13,0.024834051916333838,-6.103075810283779e-05,0.43383544080329756,0.01066063821818571,0,0.5,1.1658797375554453,1.103377466703803
2015-07-14,0.0029005180365031247,0.0005067586086848349,0.44650547383499406,0.0012583475209242481,0,0.5,1.1678659749558804,1.105257222840366
2015-07-15,-0.020306954072640146,-0.0005154321582169776,0.44305429411444214,-0.009067166150349651,-2,0.3,1.1557070967576764,1.0937501764511528
2015-07-16,0.008321477518090314,0.00021372996730206471,0.4501430723396626,0.0036868663477667043,2,1.0,1.158765160412627,1.0984178687977502
2015-07-17,0.027250255894806397,0.0007535713771412141,0.45210889556892353,0.012266513910530153,2,1.0,1.1903418075558576,1.1137978209328667
2015-07-20,0.008577139303724973,-0.0007037416172806137,0.49667445432061297,0.0038778009777479033,0,0.5,1.200551535058312,1.1181825075261165
2015-07-21,0.006494462614882471,0.0001923169292661521,0.47181996221083705,0.0032256336753523724,-2,0.3,1.2045654467814741,1.1219210274850917
2015-07-22,-6.317322158620742e-05,0.00022994139712421177,0.47413020014297835,-2.9806387021541218e-05,0,0.5,1.204736503520741,1.1220145778465174
2015-07-23,0.013385931920967417,0.0004909114358886552,0.47608351514957803,0.006346674580788564,2,1.0,1.2130954733935628,1.12979958811696
2015-07-24,-0.012236547609244974,-0.000518475355439041,0.4893249890765471,-0.005825618599104513,0,0.5,1.1982513728788229,1.1225942782709988
2015-07-27,-0.04852039469393449,-0.0005602283065421381,0.48925178198467134,-0.023742241603599248,-2,0.3,1.1688459109327884,1.0950454649938433
2015-07-28,-0.007354619912703225,0.0003609707828084488,0.4903138782432239,-0.003598260898110001,2,1.0,1.1665623291657763,1.0912162831121186
2015-07-29,0.022391515809984552,0.00024849233661659306,0.4693861995990473,0.01097887095653799,0,0.5,1.1926834280026242,1.1035688558817998
2015-07-30,-0.014975127521729192,0.00022524642517293827,0.4927923093219237,-0.0070291181959355655,0,0.5,1.1838874586281882,1.0954301011787402
2015-07-31,-0.005065616115730295,0.00027322410474848785,0.49658004301838704,-0.0024962966638090852,2,1.0,1.1810506322288725,1.0928052359460012
2015-08-03,-0.01567298600304229,-0.00024001236078924544,0.49974438706280516,-0.007782892063617318,0,0.5,1.1625400422010652,1.0841103319802037
2015-08-04,0.022710152875684356,0.0002161268485805018,0.5134899144595546,0.01134927142896148,2,1.0,1.1758664013001452,1.0965376403416756
2015-08-05,-0.0034638080289083883,0.00024653623664934064,0.5203228777877165,-0.0017786304884684868,0,0.5,1.171793425818398,1.0947737105319648
2015-08-06,-0.006994126779761439,-0.00025717570901318394,0.5052780043560243,-0.003639204173657606,-2,0.3,1.1675449115259147,1.0908044428660522
2015-08-07,0.01567575076342574,0.0010328872555723783,0.48322949225360223,0.007920612062526183,0,0.5,1.173879714018967,1.099917371158734
2015-08-10,0.026931941496665307,0.0003369164604558938,0.4797397384557627,0.013014308414837297,0,0.5,1.1898848936091315,1.114914116438083
2015-08-11,-0.0022244842756791727,-0.0004956517486013243,0.49915835505532885,-0.001067173504613283,0,0.5,1.1882665692272047,1.1133977574120317
2015-08-12,-0.012379619225022398,0.00042827680431691483,0.5045453167982615,-0.006179390368573505,0,0.5,1.1811658788992492,1.1067444584873933
2015-08-13,0.01190729870851949,-0.00038734083511366075,0.47079720579242945,0.006007771799101496,0,0.5,1.187969369482461,1.1131192832565933
2015-08-14,0.00212444633628886,0.0004935423018712261,0.4613549570115033,0.0010001833989807592,-2,0.3,1.1895244146383546,1.1145763500748347
2015-08-17,0.004615709723979899,0.000679297789503702,0.4412790232773684,0.002129480561284324,0,0.5,1.1917371933744192,1.1175271951488333
2015-08-18,-0.03806831030195912,-0.0003103411591758552,0.4528819877733847,-0.0167987467878683,0,0.5,1.168868560185525,1.0960826017883547
2015-08-19,0.00507238328884882,0.0005816880646221609,0.44865789832313197,0.002297191026602352,0,0.5,1.172172993306584,1.0991812664082594
2015-08-20,-0.026514713252547922,0.00030639046346824916,0.43323017109657636,-0.011896035522528645,-2,0.3,1.1568126492199737,1.084777417691391
2015-08-21,-0.037271938422356626,0.000511030079997245,0.42404627899227026,-0.01614732825981862,-2,0.3,1.1442914705140657,1.0648387160795836
2015-08-24,-0.06353429863735033,0.0010483964913269737,0.42014831145017917,-0.026941482925552075,-2,0.3,1.1233207135232413,1.0315700121724607
2015-08-25,-0.03654129644234563,-2.2694058001435235e-05,0.4665986261023058,-0.015352763998451957,2,1.0,1.1109885900716383,1.0127108541097023
2015-08-26,-0.005759134891488188,-0.0002768680821787448,0.4423544729709108,-0.0026872044279062403,0,0.5,1.1045902569185115,1.0096544912462668
2015-08-27,0.03823796811736763,-0.00034475721481276166,0.38600142321001746,0.016914736234036647,0,0.5,1.1255184927016717,1.02878401653402
2015-08-28,0.023864198024477534,-0.0003079051424827192,0.45636566338311463,0.009211614401214015,0,0.5,1.1387750143307627,1.0409011853369152
2015-08-31,-0.009590833125364101,6.144914529294791e-05,0.4653370576076328,-0.004376926921653539,0,0.5,1.1333491021415283,1.035941611796722
2015-09-01,-0.029308283853830164,0.00027057598740832194,0.45709300093772526,-0.013638230572070621,-2,0.3,1.1168941720721997,1.0209009268517102
2015-09-02,-0.007780823461136038,0.00023834539966500952,0.4649470129124406,-0.00355655994561733,2,1.0,1.1144734097703783,1.017050865429853
2015-09-07,-0.0006317339437139913,0.0008267670385786585,0.4592984088291965,-0.00029372281008521614,0,0.5,1.1137693590880597,1.0171500447188127
2015-09-08,0.03352557544070936,-3.2328416618978024e-05,0.44771261369501497,0.015398243455000996,0,0.5,1.1324212352239593,1.0341838735729787
2015-09-09,0.021949280326529014,0.0014600845832948095,0.47167619367943586,0.009826969663714876,0,0.5,1.1456758661874549,1.046288667413141
2015-09-10,-0.011365270317321985,0.0004128336738825031,0.4244065252646774,-0.005360727443412308,-2,0.3,1.139401895018287,1.0405589622428455
2015-09-11,0.0032732679605408377,-0.0003285787782081413,0.4254784654605393,0.001389196281393334,2,1.0,1.1402586970356428,1.0420910236026935
2015-09-14,-0.02217720496294978,-0.00043544624903055614,0.42383089766813337,-0.009435923135839729,-2,0.3,1.1149709462006971,1.0303088031787617
2015-09-15,-0.020758722634565185,0.00034123620762159263,0.41729470544087316,-0.00879818804865156,0,0.5,1.1082936623354662,1.0197906451765304
2015-09-16,0.036788839340363144,-1.173139266292545e-05,0.41221702278565137,0.015351787876048444,0,0.5,1.128673580164198,1.0385431204973865
2015-09-17,-0.00933176621286573,0.000457000247046046,0.43933545089400544,-0.003846712885599244,0,0.5,1.1236652232263176,1.0339347069274734
2015-09-18,0.002428104877352691,0.0003366188122867724,0.4491749722080005,0.0010667525511096783,2,1.0,1.1252185351572563,1.0353639788163647
2015-09-21,0.012777292432972237,6.358554367156362e-05,0.4520754209354689,0.0057392399734738,2,1.0,1.1395957814319613,1.0420114700730614
2015-09-22,0.00042201355830209786,-0.0003233968590342025,0.4538283785717504,0.00019078195700989592,0,0.5,1.1400767063027095,1.0420628499389504
2015-09-23,-0.013514243685080002,-0.0006574236123429323,0.44013419348491434,-0.006133147299223375,-2,0.3,1.1319983124150776,1.0346789659327806
2015-09-24,0.0017016487982781658,-0.00012325747603351056,0.3521948369015573,0.0007489538214247342,0,0.5,1.1324785224070661,1.0354955300833493
2015-09-25,-0.013392869224113951,0.0005281993971617361,0.3593632658024133,-0.004716899392030699,0,0.5,1.1251940412686254,1.0288348760324457
2015-09-28,0.0014223813615412972,0.000207046872065102,0.3718047226945939,0.0005111516112999637,2,1.0,1.1261107527381897,1.0296730823298088
2015-09-29,-0.016728908734694847,-0.000522869389355994,0.3142882154015716,-0.006219887273086388,-2,0.3,1.107272148730474,1.0207912365514782
2015-09-30,0.01086939965297995,0.00018659046292559102,0.32474032547315623,0.00341612421942153,2,1.0,1.1110273882791948,1.0264341654623363
2015-10-08,0.01776574364593153,0.0002788936801741417,0.33494237405959393,0.005769253373852462,2,1.0,1.1307656160429718,1.0356949815897822
2015-10-09,0.008924535270063538,0.0003803922631841172,0.32935970681399085,0.002989205030733661,-2,0.3,1.1408571736655224,1.040513514964903
2015-10-12,0.021910908365046056,0.0006415256215876386,0.3352966157060352,0.0072165703551397885,2,1.0,1.1488686611376946,1.0522465711441262
2015-10-13,0.0002010318693184826,0.0006269010260174516,0.36403052294947985,6.740530543154515e-05,0,0.5,1.1490996203522446,1.0526821659192536
2015-10-14,-0.008910890926580622,-0.0005888346839785455,0.36522257421985993,-0.003243836283948919,0,0.5,1.1436415548059726,1.0476820700535725
2015-10-15,0.023072701449988853,-0.00036891251995756143,0.34244337603731934,0.008426671417771224,0,0.5,1.1566240530419365,1.0595752463457098
2015-10-16,0.010161082533162613,0.0003575176336043299,0.3530801376417894,0.003479595406850042,0,0.5,1.162707086020543,1.0651478705271666
2015-10-19,0.0003985748897363528,0.0003568929754561044,0.3589901659589069,0.00014072887692867248,0,0.5,1.1631462799406032,1.0655502130210974
2015-10-20,0.006408942931168907,0.00035752384315302396,0.3610795149713489,0.0023007474864814893,2,1.0,1.1670814752690504,1.069155218077487
2015-10-21,-0.025774991578512957,0.0020263657453273606,0.3892304225377959,-0.00930682145756006,0,0.5,1.1369999600725522,1.0564597344616269
2015-10-22,0.01660554859391325,0.0003854452553465835,0.33420983522321296,0.006463384695680757,0,0.5,1.146659339736653,1.0654348848867408
2015-10-23,0.018976238825270386,0.0006677828200902995,0.33445539457718076,0.006342045650949952,0,0.5,1.1579218401814737,1.0758995978569594
2015-10-26,0.0028947174602854536,0.0005770008817466012,0.3467896180697924,0.0009681538703692259,0,0.5,1.1599318294270724,1.0777672080409917
2015-10-27,0.002348357285857486,0.000425695625652899,0.3535249021728496,0.0008143859262539319,0,0.5,1.1615406855613601,1.07926209967169
2015-10-28,-0.009358041732477812,-5.7634622320172795e-05,0.35812329323522935,-0.0033083007880036625,0,0.5,1.1560723399772723,1.0741811083554358
2015-10-29,0.0007897387303938408,0.00047948461024663374,0.36443848739878365,0.0002828238349240512,2,1.0,1.1568059969759563,1.0748627962228356
2015-10-30,-0.003737087336741385,-0.0002864126072687859,0.370299764362727,-0.0013619384562791792,0,0.5,1.1524829119335909,1.072700441022625
